Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
2357,1.0,33.0,40.0,0.0,3.0,0.0,Mon Jan 04 18:23:25 +0000 2016,4707266008.0,"Georgia, USA",Kosi🇳🇬[Team 💯],1392.0,nigger are,black,KokoMilly,Sat Sep 16 02:43:11 +0000 2017,"@RedBSierra @JWoDesigns @ALazyMeme Would call you a ""nigger"" Beacuse you are black, stop trying to relate with poc,… https://t.co/9OI3RFRDew",4707266008.0,Hate speech,-0.5461
2358,0.0,16.0,93.0,0.0,2.0,0.0,Fri Feb 26 14:32:39 +0000 2016,260708432.0,México,beany junior,237.0,nigger are,black,malpfnaf1987,Sat Sep 16 02:04:10 +0000 2017,"@DalasReview @pewdiepie Its a fact, if you are black then you can say nigger, aswell as i can call you fucking dirty spic.",7.032261702847037e+17,Hate speech,-0.2755
2359,0.0,404.0,916.0,0.0,1.0,0.0,Sat Jan 10 02:29:55 +0000 2015,7.804743946278871e+17,"St Louis, MO",🦋®,22228.0,nigger are,black,kwnspl,Fri Sep 15 23:54:45 +0000 2017,@JosephMuin Nigga and nigger are completely different lol and how could he said he was grabbing his gun so the vict… https://t.co/C5Q75vEZon,2970742563.0,Hate speech,0.0
2360,1.0,275.0,127.0,0.0,1.0,0.0,Sun Jul 02 09:19:30 +0000 2017,2972210721.0,"Pittsburgh, PA",Beep Beep Lettuce,3147.0,nigger are,black,ShadyAveeee,Fri Sep 15 23:45:57 +0000 2017,@RlGGY Tigger on the nigger are you retarded,8.814421939778601e+17,Hate speech,-0.1007
2361,0.0,592.0,1617.0,0.0,1.0,0.0,Fri Jan 16 11:05:57 +0000 2009,16716989.0,"Los Angeles, CA",Techno Socialism,6500.0,nigger are,black,djsuupaa,Fri Sep 15 23:11:42 +0000 2017,"@Crufix Comedy shows are usually 21+, like the laugh factory.

Yes, children learning to cuss is normal. ""Nigger"" isn't a normal expletive.",19062367.0,Hate speech,0.0
2365,0.0,46.0,129.0,0.0,1.0,0.0,Mon Mar 27 04:03:35 +0000 2017,2996500493.0,,.,74.0,nigger are,black,that_hick_chick,Fri Sep 15 21:50:27 +0000 2017,@giannadelslay Nigga and nigger are just as offensive,8.462110676971192e+17,Hate speech,-0.25
2367,0.0,62.0,133.0,0.0,3.0,0.0,Fri Jun 21 12:48:50 +0000 2013,200252836.0,"Rhode Island, USA",Max,2105.0,nigger are,black,maxcspl,Fri Sep 15 20:14:02 +0000 2017,@ItTimmit @Loxis_J @CartridgeGames so you think me saying nigger that i am discriminating against a different race?… https://t.co/mSrfvkWi2a,1536455024.0,Hate speech,-0.1999
2368,0.0,359.0,1172.0,0.0,5.0,0.0,Sun Jul 26 15:16:23 +0000 2009,317210152.0,Indianapolis,Sylvester Randolph,3546.0,nigger are,black,Bigsyl09,Fri Sep 15 18:03:49 +0000 2017,@jpizzo76 @jemelehill @DonnyParlock @demillz84 @JayG34 Cont... Just white America bro. Do research before you respo… https://t.co/rKwvr2oTNL,60323960.0,Hate speech,0.0
2371,0.0,245.0,575.0,0.0,0.0,0.0,Thu Sep 07 05:27:25 +0000 2017,,White America,Jim Humbert,1351.0,nigger are,black,JimHumbert2,Fri Sep 15 16:39:24 +0000 2017,Oh oh the holocaust bad terrible DJT Jew nigger have to honor it but confederate monuments DJT ~} F them they are for the whiteys !!,9.05663778317992e+17,Hate speech,-0.7351
2374,0.0,824.0,224.0,0.0,1.0,0.0,Mon Mar 07 20:00:01 +0000 2011,3248047463.0,United States,🦉🐍🍊☔️,42059.0,nigger are,black,iamtanwoody,Fri Sep 15 14:46:54 +0000 2017,@sterling9823 are you coming home this weekend nigger lover ?,262304409.0,Hate speech,0.0
2375,0.0,171.0,634.0,0.0,2.0,0.0,Wed Aug 24 07:38:22 +0000 2011,114291764.0,aus,Soul,9002.0,nigger are,black,soulus_,Fri Sep 15 14:44:45 +0000 2017,"@_nintenbro @ChocoMetaphor Sorry i wasn't very clear, what are the semantic and historical differences between nigger and nigga",361100963.0,Hate speech,-0.3182
2376,0.0,297.0,1867.0,0.0,1.0,0.0,Fri Jul 15 08:24:24 +0000 2016,,"Wisconsin, USA",AJmack,972.0,nigger are,black,HoodRich5000,Fri Sep 15 14:21:29 +0000 2017,I'm very positive that they are racist @tanamongeau saying nigger and the other one posting racist videos on YouTube https://t.co/5Hio2LHs4S,7.538677997311222e+17,Hate speech,0.0
2378,0.0,1910.0,1298.0,0.0,0.0,0.0,Sat Aug 29 21:50:58 +0000 2009,,Mission College,insomniac,46788.0,nigger are,black,hellajalenaf,Fri Sep 15 13:31:24 +0000 2017,Bc for every yt person comfortable w/ calling a black person “Nigger” i guarantee you there are 5 of them afraid to fight one 😅,69971809.0,Hate speech,-0.0094
2380,1.0,11.0,171.0,0.0,0.0,0.0,Tue Sep 12 23:20:08 +0000 2017,,Same location as you,Nigger McFaggotson,148.0,nigger are,black,winterdrill,Fri Sep 15 13:10:57 +0000 2017,"My pronouns are nigger, faggot, and retard.",9.077456740951532e+17,Hate speech,-0.5275
2381,0.0,74.0,146.0,0.0,1.0,0.0,Sat Jan 30 17:32:19 +0000 2010,25073877.0,"Cape Coral, FL",Tommy S,1376.0,nigger are,black,Schindog77,Fri Sep 15 13:10:37 +0000 2017,@realDonaldTrump They are all idiot!  Imagine if someone called Obama a nigger!,109909277.0,Hate speech,-0.4912
2383,0.0,396.0,333.0,0.0,1.0,0.0,Sat May 14 12:27:06 +0000 2011,,"Warrensville Heights, OH",Jaison Roberts,27400.0,nigger are,black,Kratoslives,Fri Sep 15 12:00:29 +0000 2017,"Remember we can't say Nigger, Coon, Porch Monkies. Then why are we here didn't @FoxNews hire us because we're racis… https://t.co/du9Qz8sZcc",298498038.0,Hate speech,0.0
2384,0.0,117.0,201.0,0.0,1.0,0.0,Tue Feb 08 00:22:22 +0000 2011,39538010.0,australia,KingDoogan,411.0,nigger are,black,KingDoogan,Fri Sep 15 11:47:47 +0000 2017,"@pewdiepie hey nigger, what are you up to?",248919536.0,Hate speech,0.0
2424,0.0,919.0,168.0,0.0,1.0,0.0,Mon Jan 19 06:30:26 +0000 2009,35039490.0,New York Miami ,Christian Jae,9610.0,i hate nigger,black,ChristianJaeNYC,Sun Sep 24 05:17:32 +0000 2017,@MarkDice I rather use the word ain't incorrectly than to use the word nigger for hate. Racist bum,19175152.0,Hate speech,0.0
2428,0.0,655.0,456.0,0.0,2.0,0.0,Fri Sep 18 02:14:47 +0000 2009,8.489113524164485e+17,Fayetteville NC ,Ant,124624.0,i hate nigger,black,yunGloCholla,Sun Sep 24 00:06:57 +0000 2017,"@Boaz_AD @TheHoustonAstro so I guess if they don't kneel they're ""coons"" smh I hate that word its the same shit as nigger",75176592.0,Hate speech,0.0
2430,2.0,2085.0,1578.0,0.0,0.0,0.0,Mon Feb 03 03:26:05 +0000 2014,2321143083.0,"Illinois, USA",laraesa ✨,76990.0,i hate nigger,black,_raesaaa,Sat Sep 23 18:30:23 +0000 2017,You’re garbage and I hate you. If you’re white and let your other white friends pass with calling black folks “nigger” you can die tbh,2321143083.0,Hate speech,-0.7269
2431,0.0,56.0,172.0,0.0,2.0,0.0,Thu Sep 29 19:49:44 +0000 2016,23083404.0,"Orange County, Ca.",America1st,1077.0,i hate nigger,black,Topoftherock3ID,Sat Sep 23 17:10:28 +0000 2017,"@KingJames @StephenCurry30 Lebron, I wondered when your mansion gate was sprayed w/nigger reference, how anyone wit… https://t.co/6ZRwwxUsjc",7.81581749268652e+17,Hate speech,0.0
2435,0.0,208.0,369.0,0.0,2.0,0.0,Thu Mar 24 16:01:53 +0000 2016,757896446.0,United States,M.R.,18545.0,i hate nigger,black,Is_Love_Enough_,Fri Sep 22 12:59:39 +0000 2017,@1percentgal @FoxNews Another stereotype...sounds like hate to me! I don't need EBT but most of my white associates… https://t.co/05DjPqSjeP,7.130331020466012e+17,Hate speech,-0.8909999999999999
2436,0.0,1.0,12.0,0.0,1.0,0.0,Sat Sep 16 18:45:47 +0000 2017,9989862.0,"Ohio, USA ",Chloe,4.0,i hate nigger,black,salty_lemonade_,Fri Sep 22 03:43:43 +0000 2017,@jacksfilms I accidentally said nigger on a live stream out of frustration please help get rid of the hate,9.091261846000026e+17,Hate speech,0.0
2437,1.0,2575.0,2377.0,0.0,0.0,0.0,Sat Aug 27 14:09:55 +0000 2011,,|Accomplishing my aspirationsl,Juicy J  ♏🇯🇲,95501.0,i hate nigger,black,jammy_neutron,Thu Sep 21 21:13:36 +0000 2017,You know what I hate even more than a racist cracker jack ass mf?? A COON ASS TOKEN NIGGER,363083125.0,Hate speech,-0.6908
2438,0.0,2149.0,1404.0,1.0,0.0,0.0,Sat Apr 04 15:59:38 +0000 2009,,"Taylor, MI",QNTKKA,125380.0,i hate nigger,black,Qntkka,Thu Sep 21 19:21:26 +0000 2017,"I hate to use this expression, but it fits, #MorganFreeman , the world doesn't need you playing Hollywood House Nigger right now.
Fuck off.",28817025.0,Hate speech,-0.4019
2439,3.0,942.0,789.0,0.0,0.0,1.0,Sat Dec 19 19:42:37 +0000 2015,,"Pennsylvania, USA",🎱 Brofucius Jeff 🎱,27851.0,i hate nigger,black,TheBrofucius,Thu Sep 21 11:39:28 +0000 2017,"The word I hate. Nigger. Not because of the connotation that is used for to describe My Kind, but because it was the last word blacks heard.",4538594729.0,Hate speech,0.0
2443,0.0,229.0,61.0,0.0,1.0,0.0,Tue Jan 03 23:06:50 +0000 2017,8.508147465259295e+17,South,@scumeoh locked,365.0,i hate nigger,black,mchvllnsm,Tue Sep 19 02:17:09 +0000 2017,@xanaxdeaIer Bro i hate this website i cant call someone a nigger anymore,8.164205858781962e+17,Hate speech,0.0
2444,0.0,1367.0,1154.0,0.0,0.0,0.0,Sat Nov 27 21:16:24 +0000 2010,,where im meant to be ,Yasmeèn B,45658.0,i hate nigger,black,Yas_thisyas_tht,Mon Sep 18 23:47:54 +0000 2017,"I hate when ppl use the word "" nigga"" "" nigger"" casually in a conversation , that shit is ignorant",220458678.0,Hate speech,0.0
2446,0.0,371.0,684.0,0.0,0.0,0.0,Fri Jul 14 12:35:22 +0000 2017,,"Miami Beach, FL",🆀🆄🅰🆉🅸 🆆🅾🅸🅵²,3204.0,i hate nigger,black,Kalder_,Mon Sep 18 04:09:58 +0000 2017,I honestly hate nigger twitter https://t.co/EyJ5MNR5HW,8.858401393391288e+17,Hate speech,-0.5106
2447,0.0,9.0,23.0,0.0,0.0,0.0,Tue Mar 28 23:19:14 +0000 2017,,"California, USA",Gabriel,4351.0,i hate nigger,black,Gabriel3555555,Sun Sep 17 23:12:08 +0000 2017,One month later. Your fucking my nigger bitch I hate you!,8.46864287708713e+17,Hate speech,-0.5562
2448,0.0,9.0,23.0,0.0,0.0,0.0,Tue Mar 28 23:19:14 +0000 2017,,"California, USA",Gabriel,4351.0,i hate nigger,black,Gabriel3555555,Sun Sep 17 21:09:18 +0000 2017,Wait that nigger gave me ranch? You wonder why I hate them.,8.46864287708713e+17,Hate speech,-0.7717
2449,0.0,1090.0,1629.0,0.0,0.0,0.0,Fri Jul 31 22:38:23 +0000 2009,,"Portland, OR",Suppie the Vulpix,25728.0,i hate nigger,black,Suppiewolf,Sun Sep 17 07:00:28 +0000 2017,Tonight sucked. Being called a nigger while walking home is pretty depressing. I hate this country sometimes T_T,61893657.0,Hate speech,0.0
2450,0.0,4.0,65.0,0.0,2.0,0.0,Wed Jul 12 01:06:43 +0000 2017,872683897.0,United States,Albert Rommel,167.0,i hate nigger,black,albert_rommel,Sun Sep 17 02:33:13 +0000 2017,@KEEMSTAR @h3h3productions Way isn't there's hate with idubbz saying nigger before the content cop series isn't bec… https://t.co/5NWnZdbtki,8.84942059219628e+17,Hate speech,0.0
2451,0.0,3.0,19.0,0.0,2.0,0.0,Fri Sep 08 19:10:55 +0000 2017,872683897.0,United States,JEWSTONE,28.0,i hate nigger,black,JEW_STONE,Sat Sep 16 02:40:48 +0000 2017,@KEEMSTAR @h3h3productions I JUST HATE H3H3 SO MUCH FOR SAYING THE NIGGER ...,9.062334069707488e+17,Hate speech,0.0
2452,0.0,182.0,3.0,0.0,0.0,0.0,Sun Dec 29 00:01:23 +0000 2013,,Washington/EUROPE,Yvonnesirenglobal,2552.0,i hate nigger,black,YvonneAtlas,Sat Sep 16 02:28:02 +0000 2017,I hate you animals stay te hell away from me stupid dirty fuckin nigger hoes,2266602529.0,Hate speech,-0.7717
2453,0.0,523.0,314.0,0.0,3.0,0.0,Sun Nov 18 21:52:36 +0000 2012,1022958871.0,Sunnyvale Trailer Park ,Twhite™,54367.0,i hate nigger,black,TprickTraps,Sat Sep 16 00:40:00 +0000 2017,@JacobMcD43 @ShawniclesWebna He doesn't hate me if I say nigger @YungEthnic love you,956285712.0,Hate speech,-0.6597
2456,0.0,297.0,1867.0,0.0,1.0,0.0,Fri Jul 15 08:24:24 +0000 2016,,"Wisconsin, USA",AJmack,972.0,i hate nigger,black,HoodRich5000,Fri Sep 15 13:53:28 +0000 2017,You know what i think @tanamongeau is racist she just hiding it to avoid hate on her i dare you white people call me a nigger said it,7.538677997311222e+17,Hate speech,0.0
2458,3.0,20.0,144.0,0.0,1.0,1.0,Fri Jul 15 22:36:43 +0000 2016,7.469142449232732e+17,"Houston, TX",BlueEyesWhitePower,827.0,i hate nigger,black,JaredDeberjerak,Fri Sep 15 11:51:43 +0000 2017,"@WooflyWaffles I hate how EVERYONE that said nigger in the past is now condemning pewdiepie for saying it, despite… https://t.co/xYWmJdSpXQ",7.540822925034988e+17,Hate speech,0.0
2465,0.0,16.0,17.0,0.0,2.0,0.0,Sat Jan 24 07:46:40 +0000 2009,1324834038.0,"New York, USA",Jack Bailey,61.0,coon people are,black,myst20211,Sun Sep 24 21:41:54 +0000 2017,"@Nur_11_1 @hodgetwins For people who are so ""anti racist"" you guys sure like throwing around racist terms like coon… https://t.co/lQESolHNry",19435354.0,Hate speech,-0.9042
2466,4.0,1939.0,1538.0,0.0,0.0,1.0,Mon Sep 16 03:56:15 +0000 2013,,Pettyville,Shady Kiwi!,111127.0,coon people are,black,KayTheHippy,Sun Sep 24 15:13:27 +0000 2017,You're literally a coon 😂 basically you have an attitude because black people are finally loving and appreciating t… https://t.co/qjmxvZ61ki,1870191547.0,Hate speech,-0.6715
2467,0.0,235.0,312.0,0.0,0.0,0.0,Sat Nov 21 13:30:20 +0000 2015,,"Georgia, USA",Onkle Ruckus,3269.0,coon people are,black,WastedTaIent,Sun Sep 24 13:38:54 +0000 2017,People are boycotting the league for Kapernick you damn coon. https://t.co/6k5HFyMQHP,4242419782.0,Hate speech,-0.1779
2468,2.0,3063.0,3192.0,0.0,0.0,0.0,Wed Jul 29 01:18:38 +0000 2009,,WELCOME TO kiD'S WORLD,Huey P. Newton,19231.0,coon people are,black,Mr_k_i_D,Sun Sep 24 04:37:05 +0000 2017,So if I tell my people who have been preying on our people who are weak to stop that shit Ima coon wow I done heard it all today 😂🤦🏾‍♂️😭,61075132.0,Hate speech,-0.29600000000000004
2471,0.0,17237.0,4838.0,0.0,0.0,0.0,Fri Aug 31 01:20:40 +0000 2012,,"Georgia, USA",GeecheeCaneGrower,140309.0,coon people are,black,SugarCaneStalk,Sat Sep 23 16:13:34 +0000 2017,"There are people in African countries with way less resources and they still produce products. But if we bring that up we're called ""coon"" 😌",792768558.0,Hate speech,0.0
2472,66.0,12734.0,1055.0,0.0,0.0,2.0,Wed Apr 29 05:48:05 +0000 2009,,"Brooklyn, NY",Joel Kim Booster,18096.0,coon people are,black,ihatejoelkim,Sat Sep 23 15:22:51 +0000 2017,Can't wait to see queen Carrie Coon tonight in some play. Someday she'll be in something people actually watch and… https://t.co/PT1Oi4pqEG,36299068.0,Hate speech,-0.6705
2473,0.0,834.0,710.0,0.0,0.0,0.0,Wed Jul 02 00:36:40 +0000 2014,,"Buffalo, NY ",Eric The Fan,26183.0,coon people are,black,EricTheFan316,Fri Sep 22 18:08:39 +0000 2017,"People who use terms like ""coon"" and ""uncle Tom"" are a cancer to the African American community.",2598819505.0,Hate speech,0.0
2474,0.0,17237.0,4838.0,0.0,0.0,0.0,Fri Aug 31 01:20:40 +0000 2012,,"Georgia, USA",GeecheeCaneGrower,140309.0,coon people are,black,SugarCaneStalk,Thu Sep 21 13:52:20 +0000 2017,Articulate black people are coons...So that means we need to take our coon resources and share it with our coon brothers and sisters..,792768558.0,Hate speech,-0.5423
2475,2.0,2315.0,636.0,0.0,0.0,1.0,Wed Apr 21 21:09:12 +0000 2010,135627420.0,"Cambridge, MA",Zeke 🇺🇸,297891.0,coon people are,black,flippedhatnupe,Wed Sep 20 12:17:10 +0000 2017,"If you say racism doesn't exist or racism does not hold black people back, you are labeled a coon, anti-black, dumb, etc.",135627420.0,Hate speech,0.0
2476,4.0,1814.0,935.0,0.0,0.0,1.0,Sat Sep 07 00:10:56 +0000 2013,,"Connecticut, USA",Big Miss Steak,478739.0,coon people are,black,FerragamoDurag,Wed Sep 20 05:48:17 +0000 2017,I'm a coon yet you think the souls of black slaves are killing Innocent people in the form of ghost hurricanes.. https://t.co/nYIQUSMiZc,1738644181.0,Hate speech,-0.6249
2477,0.0,43.0,33.0,0.0,2.0,0.0,Wed Jun 17 02:01:25 +0000 2009,16873455.0,"California, USA",Jon Lewis,1953.0,coon people are,black,aklewis,Tue Sep 19 14:39:03 +0000 2017,@TalbertSwan @Shellieh98 Coon really coon?Are you the man of the cloth?Or the backwards little man living and dragg… https://t.co/xswlJF0Lrc,47815249.0,Hate speech,-0.8016
2478,0.0,19.0,93.0,0.0,0.0,0.0,Thu Jan 27 09:16:07 +0000 2011,,SF Bay,Mackadoshus,179.0,coon people are,black,ripshea,Mon Sep 18 11:13:35 +0000 2017,You are the worst white supremacist. You hate your own people. U have made lots of $ from 45. KAP got his $ playin ball. I get paid 2 coon.,243556891.0,Hate speech,0.0
2479,0.0,220.0,1583.0,0.0,1.0,0.0,Sat Oct 30 22:18:41 +0000 2010,118845216.0,"Des Moines, Iowa",CASON360BLACKNEWS,2950.0,coon people are,black,CASON360,Mon Sep 18 09:47:07 +0000 2017,@SheriffClarke you are a embarrassment to Black People Coon Clarke you cheated getting your masters people died in your jail low life pig,210229349.0,Hate speech,0.0
2480,15.0,4465.0,789.0,0.0,0.0,9.0,Sat Feb 21 09:11:40 +0000 2009,,"Brooklyn, NY",Morqos,233611.0,coon people are,black,ithinkmark,Sun Sep 17 16:23:36 +0000 2017,"If I ever get to the point in my career where people are referring to me as 'coon on a spoon', shoot me directly in my face, please.",21473301.0,Hate speech,-0.5216
2481,0.0,16.0,68.0,0.0,1.0,0.0,Wed Aug 01 21:08:36 +0000 2012,118845216.0,Kansas City,samuel,528.0,coon people are,black,jahbuhlondagr8,Sun Sep 17 08:01:27 +0000 2017,@SheriffClarke When are you going to stop being a coon? White people don't like or respect you.,731460860.0,Hate speech,-0.8384
2484,0.0,783.0,1785.0,0.0,1.0,0.0,Tue Nov 13 13:28:00 +0000 2012,16873455.0,United States,ArmyVet🇺🇸,10272.0,coon people are,black,iCx01X,Sat Sep 16 21:51:50 +0000 2017,@TalbertSwan People are saying you're a fraud and a coon 👀is this true 😱,945783168.0,Hate speech,0.0
2486,0.0,37.0,178.0,0.0,0.0,0.0,Mon Nov 07 20:43:21 +0000 2011,,"Fairfield, CA",alesana™,1846.0,coon people are,black,alesana_84,Sat Sep 16 01:56:44 +0000 2017,"So when are people gonna start calling Mayweather a ""coon""?",407241456.0,Hate speech,0.0
2488,0.0,446.0,864.0,0.0,0.0,0.0,Fri Mar 30 12:19:28 +0000 2012,,"Cincinnati,OH",Chanel M. McGuire,18196.0,coon are,black,Nutasha23,Sun Sep 24 23:41:45 +0000 2017,Maine Coon https://t.co/ByZrCfZudx,540771350.0,Hate speech,-0.5574
2490,0.0,1375.0,1890.0,0.0,0.0,0.0,Thu May 07 17:26:24 +0000 2009,,Massachusetts,Tim S. AKA BoogeyMan,10929.0,coon are,black,TheBoogeyPage,Sun Sep 24 23:08:38 +0000 2017,"They are going to call him an ""Uncle Tom"" and a ""Coon"" amongst other things https://t.co/hlVXJggBjb",38473972.0,Hate speech,0.0
2493,0.0,36.0,25.0,0.0,1.0,0.0,Mon Oct 26 21:41:08 +0000 2009,,"Melbourne, FL",Rosemary Augustine,268.0,coon are,black,ZiggysSecrets,Sun Sep 24 21:42:39 +0000 2017,What Type Of Cat Are You? I really thought I'd be a Maine Coon this says otherwise.  https://t.co/yc0BnGEHMe via @buzzfeeders,85423736.0,Hate speech,0.0
2497,0.0,5436.0,1254.0,0.0,0.0,0.0,Wed Mar 25 02:52:32 +0000 2009,,NYC.,U Bum,390826.0,coon are,black,BrianniT,Sun Sep 24 20:28:42 +0000 2017,I'm just disgusted ok. Y'all are hypocritical coon ass nigrums,26410575.0,Hate speech,-0.8271
2498,0.0,2015.0,1966.0,0.0,0.0,1.0,Sun Jul 26 11:10:22 +0000 2009,,"Scarborough, Ontario",MansNotHot 🇻🇨🇹🇹,150679.0,coon are,black,VincidadianDion,Sun Sep 24 20:22:21 +0000 2017,Niggas coon for minimum wage why are these niggas any different? Thats why you got to appreciate Kap!! https://t.co/o9NgTXjIRS,60284539.0,Hate speech,-0.3987
2499,1.0,19.0,18.0,7.0,0.0,1.0,Fri Apr 22 01:23:33 +0000 2016,,National,Truth,667.0,coon are,black,FearlessTalk,Sun Sep 24 20:17:13 +0000 2017,Now #ColinKaepernick haters like #RayLewis are trying to switch sides and kneel like we forgot you was a hater. #Coon #nfl #nba #trump #cnn,7.233213088141271e+17,Hate speech,-0.25
2502,5.0,229.0,435.0,0.0,0.0,0.0,Sat Dec 03 04:18:26 +0000 2016,8.04902589536043e+17,"Washington, DC",sav,2827.0,coon are,black,baby_andromedan,Sun Sep 24 18:27:34 +0000 2017,Like y’all couldn’t be on more coon shit than what you are right now 😂😂😂,8.04902589536043e+17,Hate speech,-0.3353
2503,0.0,126.0,62.0,0.0,1.0,0.0,Wed Feb 20 07:17:25 +0000 2013,212935956.0,NYC,Akin Ajamu,279.0,coon are,black,AkinAjamu,Sun Sep 24 18:26:28 +0000 2017,"@Taj_B Snitchboy, u are pathetic. Your scrawny coon ass would gladly take photos of black men protesting and rat on… https://t.co/vcCB5J5KKJ",1199870215.0,Hate speech,-0.8225
2504,0.0,66.0,1.0,0.0,1.0,0.0,Mon Apr 05 23:17:43 +0000 2010,25073877.0,"San Antonio, TX",EatMahTweetz,2566.0,coon are,black,QUEENofORLEANS,Sun Sep 24 18:06:25 +0000 2017,@realDonaldTrump All of you are coons if you stand with this king coon. He is the most disrespectful POS that ever took office. COON ASS!,129968015.0,Hate speech,-0.6731
2507,0.0,9.0,59.0,0.0,1.0,0.0,Mon Jan 30 01:24:24 +0000 2017,15940523.0,USA of America,Mike Stewart,167.0,coon are,black,mikes0562,Sun Sep 24 17:39:36 +0000 2017,@amandaseales So if you're a Black Patriot then you are a Coon...and if you are a White Patriot...then you're a White Supremacist????,8.258772902319309e+17,Hate speech,0.0
2509,0.0,812.0,383.0,0.0,0.0,0.0,Mon Aug 03 06:06:13 +0000 2009,,"Chicago, USA",Fleetwood Jones,12401.0,coon are,black,FleetGotHeat,Sun Sep 24 17:24:30 +0000 2017,"Are you Worried about being politically correct ? That Someone higher up in gonna do something to you ? 

TAP DANCING COON !",62450935.0,Hate speech,-0.4314
2510,0.0,1947.0,1395.0,0.0,0.0,1.0,Fri Aug 07 05:35:42 +0000 2009,,,J$kinny,214404.0,coon are,black,_qualeman91,Sun Sep 24 17:20:41 +0000 2017,No you are not a coon because you watch the NFL but to go against the boycott does indeed make you a coon,63649416.0,Hate speech,-0.5499
2511,0.0,812.0,383.0,0.0,0.0,0.0,Mon Aug 03 06:06:13 +0000 2009,,"Chicago, USA",Fleetwood Jones,12401.0,coon are,black,FleetGotHeat,Sun Sep 24 17:20:31 +0000 2017,If you're watching the NFL you are a TAP DANCING COON! Y'all talk all this stuff about racism but take ZERO action,62450935.0,Hate speech,-0.4295
